# SYNTHETIC DATASET - GENERATED FOR ACADEMIC DEMONSTRATION ONLY
# This data does NOT represent official Chennai crime statistics.
# Generated by: Chennai Crime Pattern Analyzer (College Capstone Project)
# Fixed seed: 20240101 - Dataset is fully reproducible.
crime_id,date,time,year,month,day_of_week,hour,area,zone,crime_type,severity,latitude,longitude,description,case_status
CMA-002684,2022-10-28,08:43:01,2022,10,Friday,8,Royapettah,Central,Vehicle Theft,MEDIUM,13.050423,80.263756,Two-wheeler reported stolen from parking area,UNDER_INVESTIGATION
CMA-002685,2023-04-20,19:20:19,2023,4,Thursday,19,Vadapalani,West Central,Assault,HIGH,13.045552,80.211149,Assault during a road-rage incident,CLOSED
CMA-002686,2024-03-27,14:09:35,2024,3,Wednesday,14,Guindy,Central,Burglary,MEDIUM,13.003890,80.218012,Commercial premises broken into during non-business hours,CLOSED
CMA-002687,2022-08-29,11:38:15,2022,8,Monday,11,Ambattur,North West,Robbery,MEDIUM,13.110142,80.157165,Robbery at ATM vicinity,UNDER_INVESTIGATION
CMA-002688,2021-02-18,07:52:09,2021,2,Thursday,7,Mogappair,North West,Theft,MEDIUM,13.082894,80.181632,Petty theft reported near a commercial establishment,CLOSED
CMA-002689,2022-09-06,13:33:14,2022,9,Tuesday,13,Velachery,South,Vehicle Theft,LOW,12.983841,80.222140,Vehicle stolen from commercial parking lot,CLOSED
CMA-002690,2020-02-03,12:22:55,2020,2,Monday,12,Nungambakkam,Central,Vandalism,LOW,13.053049,80.242212,Vehicle windshield damaged in parking area,CLOSED
CMA-002691,2022-10-01,21:43:20,2022,10,Saturday,21,T Nagar,Central,Vehicle Theft,MEDIUM,13.038597,80.237485,Vehicle stolen from commercial parking lot,UNDER_INVESTIGATION
CMA-002692,2021-11-22,01:13:27,2021,11,Monday,1,Kodambakkam,West Central,Theft,MEDIUM,13.051919,80.218956,Shoplifting incident at a retail store,CLOSED
CMA-002693,2021-02-23,18:43:05,2021,2,Tuesday,18,Red Hills,North,Theft,LOW,13.187399,80.181987,Shoplifting incident at a retail store,CLOSED
CMA-002694,2020-05-02,02:22:21,2020,5,Saturday,2,Guindy,Central,Vehicle Theft,LOW,13.003054,80.224042,Vehicle stolen from commercial parking lot,UNDER_INVESTIGATION
CMA-002695,2020-04-20,15:06:44,2020,4,Monday,15,Ashok Nagar,Central,Fraud,MEDIUM,13.031591,80.213368,Real-estate fraud complaint registered,CLOSED
CMA-002696,2023-11-28,13:17:40,2023,11,Tuesday,13,Adyar,South,Chain Snatching,LOW,13.001669,80.254874,Gold chain snatched by two-wheeler-borne persons,CLOSED
CMA-002697,2023-11-25,12:32:46,2023,11,Saturday,12,Triplicane,Central,Cyber Crime,MEDIUM,13.063503,80.275800,Victim defrauded via phishing link,CLOSED
CMA-002698,2024-07-19,23:34:39,2024,7,Friday,23,T Nagar,Central,Fraud,LOW,13.045885,80.238646,Job offer scam reported,UNDER_INVESTIGATION
CMA-002699,2022-09-15,23:41:50,2022,9,Thursday,23,Pallavaram,South West,Theft,MEDIUM,12.963205,80.145518,Theft of personal belongings in a public area,CLOSED
CMA-002700,2021-03-12,15:18:16,2021,3,Friday,15,Porur,West,Vandalism,LOW,13.033594,80.153030,Graffiti and damage reported at public park,CLOSED
CMA-002701,2023-08-20,17:38:54,2023,8,Sunday,17,Red Hills,North,Cyber Crime,LOW,13.189107,80.178132,OTP-based fraud reported; victim lost funds,UNDER_INVESTIGATION
CMA-002702,2022-02-21,01:56:26,2022,2,Monday,1,Thoraipakkam,South East,Vehicle Theft,MEDIUM,12.926781,80.225062,Motorcycle stolen during market visit,UNDER_INVESTIGATION
CMA-002703,2024-01-31,12:42:12,2024,1,Wednesday,12,Mogappair,North West,Theft,MEDIUM,13.079387,80.180481,Pickpocketing reported at a busy market,CLOSED
CMA-002704,2021-04-26,06:14:13,2021,4,Monday,6,T Nagar,Central,Cyber Crime,LOW,13.043397,80.230414,Online banking fraud reported,UNDER_INVESTIGATION
CMA-002705,2022-06-10,15:01:02,2022,6,Friday,15,Pallavaram,South West,Cyber Crime,LOW,12.966340,80.145524,Online banking fraud reported,CLOSED
CMA-002706,2023-03-04,20:41:20,2023,3,Saturday,20,Royapettah,Central,Theft,MEDIUM,13.055426,80.257524,Pickpocketing reported at a busy market,CLOSED
CMA-002707,2022-03-10,00:56:40,2022,3,Thursday,0,Saidapet,Central,Robbery,MEDIUM,13.021873,80.220425,Bag snatching during early morning hours,CLOSED
CMA-002708,2022-08-22,23:42:27,2022,8,Monday,23,Avadi,North West,Vehicle Theft,LOW,13.116246,80.097129,Car theft reported from residential street,UNDER_INVESTIGATION
CMA-002709,2022-07-12,16:46:16,2022,7,Tuesday,16,Nungambakkam,Central,Vehicle Theft,MEDIUM,13.058893,80.238606,Two-wheeler reported stolen from parking area,CLOSED
CMA-002710,2022-10-29,15:56:55,2022,10,Saturday,15,Sholinganallur,South East,Chain Snatching,MEDIUM,12.901501,80.222971,Chain snatching reported near temple premises,CLOSED
CMA-002711,2020-01-27,15:28:33,2020,1,Monday,15,Anna Nagar,North,Theft,MEDIUM,13.080056,80.207039,Shoplifting incident at a retail store,CLOSED
CMA-002712,2023-02-11,20:23:25,2023,2,Saturday,20,Ashok Nagar,Central,Fraud,HIGH,13.026612,80.211283,Investment fraud complaint; victim lost savings,CLOSED
CMA-002713,2020-08-21,00:16:58,2020,8,Friday,0,Kodambakkam,West Central,Theft,LOW,13.050952,80.221052,Petty theft reported near a commercial establishment,CLOSED
CMA-002714,2023-02-19,22:38:50,2023,2,Sunday,22,Adyar,South,Fraud,MEDIUM,13.003716,80.253347,Cheating complaint filed against unknown person,CLOSED
CMA-002715,2022-08-30,17:32:10,2022,8,Tuesday,17,Mylapore,Central,Robbery,MEDIUM,13.038602,80.271051,Robbery at ATM vicinity,UNDER_INVESTIGATION
CMA-002716,2022-02-02,19:08:49,2022,2,Wednesday,19,Nungambakkam,Central,Cyber Crime,MEDIUM,13.053719,80.243215,Victim defrauded via phishing link,CLOSED
CMA-002717,2022-09-24,00:02:12,2022,9,Saturday,0,Avadi,North West,Robbery,HIGH,13.114884,80.095008,Street robbery reported; victim confronted by perpetrators,CLOSED
CMA-002718,2021-12-23,21:48:06,2021,12,Thursday,21,Red Hills,North,Fraud,MEDIUM,13.188521,80.179140,Real-estate fraud complaint registered,CLOSED
CMA-002719,2024-04-11,17:32:56,2024,4,Thursday,17,Chromepet,South West,Vehicle Theft,MEDIUM,12.951817,80.142239,Motorcycle stolen during market visit,CLOSED
CMA-002720,2020-01-05,02:24:35,2020,1,Sunday,2,Vadapalani,West Central,Fraud,LOW,13.051988,80.216941,Cheating complaint filed against unknown person,UNDER_INVESTIGATION
CMA-002721,2021-12-05,08:19:04,2021,12,Sunday,8,Porur,West,Vehicle Theft,LOW,13.037580,80.154339,Car theft reported from residential street,CLOSED
CMA-002722,2024-08-09,14:53:37,2024,8,Friday,14,Avadi,North West,Theft,MEDIUM,13.117251,80.096530,Petty theft reported near a commercial establishment,UNDER_INVESTIGATION
CMA-002723,2023-10-20,15:01:30,2023,10,Friday,15,Saidapet,Central,Assault,LOW,13.025171,80.220433,Physical altercation at a commercial venue,UNDER_INVESTIGATION
CMA-002724,2022-12-01,01:01:56,2022,12,Thursday,1,Egmore,Central,Cyber Crime,MEDIUM,13.070650,80.261458,Social media impersonation complaint,CLOSED
CMA-002725,2024-02-21,03:35:08,2024,2,Wednesday,3,Mogappair,North West,Theft,MEDIUM,13.080410,80.179946,Pickpocketing reported at a busy market,UNDER_INVESTIGATION
CMA-002726,2021-05-25,00:37:29,2021,5,Tuesday,0,Triplicane,Central,Vehicle Theft,HIGH,13.059737,80.281981,Motorcycle stolen during market visit,UNDER_INVESTIGATION
CMA-002727,2021-11-09,12:08:31,2021,11,Tuesday,12,Adyar,South,Burglary,MEDIUM,13.004329,80.261064,Commercial premises broken into during non-business hours,CLOSED
CMA-002728,2024-09-28,10:46:06,2024,9,Saturday,10,Nungambakkam,Central,Cyber Crime,LOW,13.061383,80.238213,Social media impersonation complaint,CLOSED
CMA-002729,2023-09-21,18:52:25,2023,9,Thursday,18,Chromepet,South West,Assault,MEDIUM,12.952389,80.143313,Assault during a road-rage incident,UNDER_INVESTIGATION
CMA-002730,2021-12-21,19:36:44,2021,12,Tuesday,19,Porur,West,Fraud,HIGH,13.039521,80.157597,Investment fraud complaint; victim lost savings,CLOSED
CMA-002731,2023-10-26,18:30:25,2023,10,Thursday,18,Adyar,South,Fraud,LOW,13.002050,80.259200,Real-estate fraud complaint registered,CLOSED
CMA-002732,2024-05-04,11:46:25,2024,5,Saturday,11,Royapettah,Central,Cyber Crime,HIGH,13.049760,80.261574,OTP-based fraud reported; victim lost funds,UNDER_INVESTIGATION
CMA-002733,2021-02-21,19:27:49,2021,2,Sunday,19,Sholinganallur,South East,Fraud,LOW,12.897074,80.226527,Investment fraud complaint; victim lost savings,UNDER_INVESTIGATION
CMA-002734,2021-10-30,15:17:17,2021,10,Saturday,15,Royapettah,Central,Theft,MEDIUM,13.056190,80.256808,Shoplifting incident at a retail store,UNDER_INVESTIGATION
CMA-002735,2021-06-03,10:18:42,2021,6,Thursday,10,Thoraipakkam,South East,Harassment,MEDIUM,12.919723,80.226636,Harassment incident near public transport stop,CLOSED
CMA-002736,2020-09-28,22:52:34,2020,9,Monday,22,Avadi,North West,Harassment,MEDIUM,13.110095,80.094166,Harassment incident near public transport stop,CLOSED
CMA-002737,2023-08-07,14:12:21,2023,8,Monday,14,Guindy,Central,Theft,LOW,13.008373,80.216484,Petty theft reported near a commercial establishment,CLOSED
CMA-002738,2021-10-21,15:24:47,2021,10,Thursday,15,Triplicane,Central,Theft,HIGH,13.059116,80.272216,Pickpocketing reported at a busy market,CLOSED
CMA-002739,2021-01-25,20:05:50,2021,1,Monday,20,Ashok Nagar,Central,Cyber Crime,LOW,13.028075,80.209891,Social media impersonation complaint,CLOSED
CMA-002740,2020-01-23,17:54:34,2020,1,Thursday,17,Perambur,North,Theft,HIGH,13.114248,80.234551,Petty theft reported near a commercial establishment,CLOSED
CMA-002741,2022-02-12,20:42:49,2022,2,Saturday,20,Egmore,Central,Theft,LOW,13.075486,80.261453,Theft of personal belongings in a public area,CLOSED
CMA-002742,2022-12-27,00:13:51,2022,12,Tuesday,0,Triplicane,Central,Robbery,LOW,13.058030,80.277937,Armed robbery at a small business,UNDER_INVESTIGATION
CMA-002743,2024-01-31,00:32:01,2024,1,Wednesday,0,Ashok Nagar,Central,Burglary,LOW,13.030710,80.212157,Office premises burglarised overnight,UNDER_INVESTIGATION
CMA-002744,2020-11-24,21:02:26,2020,11,Tuesday,21,Velachery,South,Vandalism,LOW,12.978632,80.220142,Public property damaged by unknown persons,UNDER_INVESTIGATION
CMA-002745,2024-04-06,18:17:25,2024,4,Saturday,18,Ambattur,North West,Cyber Crime,HIGH,13.117883,80.153339,OTP-based fraud reported; victim lost funds,CLOSED
CMA-002746,2021-01-31,19:47:46,2021,1,Sunday,19,Ambattur,North West,Vehicle Theft,LOW,13.113926,80.154720,Motorcycle stolen during market visit,CLOSED
CMA-002747,2021-09-12,17:13:32,2021,9,Sunday,17,Anna Nagar,North,Chain Snatching,LOW,13.087733,80.208278,Chain snatching reported near temple premises,CLOSED
CMA-002748,2024-09-24,19:12:08,2024,9,Tuesday,19,Avadi,North West,Theft,MEDIUM,13.119036,80.095906,Pickpocketing reported at a busy market,UNDER_INVESTIGATION
CMA-002749,2021-01-13,21:26:09,2021,1,Wednesday,21,Anna Nagar,North,Cyber Crime,MEDIUM,13.086513,80.214182,Online banking fraud reported,CLOSED
CMA-002750,2023-08-02,18:27:37,2023,8,Wednesday,18,Triplicane,Central,Fraud,MEDIUM,13.062386,80.274420,Real-estate fraud complaint registered,CLOSED
CMA-002751,2021-11-28,20:46:28,2021,11,Sunday,20,Adyar,South,Robbery,LOW,12.996753,80.254842,Robbery at ATM vicinity,CLOSED
CMA-002752,2022-08-20,11:10:38,2022,8,Saturday,11,Adyar,South,Cyber Crime,MEDIUM,12.999997,80.256724,Social media impersonation complaint,CLOSED
CMA-002753,2024-06-08,21:28:55,2024,6,Saturday,21,Sholinganallur,South East,Cyber Crime,LOW,12.898193,80.232809,Victim defrauded via phishing link,UNDER_INVESTIGATION
CMA-002754,2023-12-27,22:16:31,2023,12,Wednesday,22,Velachery,South,Assault,MEDIUM,12.986273,80.216304,Physical altercation reported in public area,CLOSED
CMA-002755,2023-06-16,10:30:47,2023,6,Friday,10,Sholinganallur,South East,Vehicle Theft,LOW,12.899799,80.230363,Motorcycle stolen during market visit,CLOSED
CMA-002756,2024-03-22,11:32:37,2024,3,Friday,11,Saidapet,Central,Robbery,HIGH,13.017930,80.227608,Street robbery reported; victim confronted by perpetrators,UNDER_INVESTIGATION
CMA-002757,2023-04-13,00:14:52,2023,4,Thursday,0,Velachery,South,Theft,MEDIUM,12.980921,80.219505,Petty theft reported near a commercial establishment,UNDER_INVESTIGATION
CMA-002758,2020-11-15,17:41:58,2020,11,Sunday,17,Adyar,South,Theft,LOW,13.000609,80.259744,Shoplifting incident at a retail store,CLOSED
CMA-002759,2024-04-09,06:14:45,2024,4,Tuesday,6,Ambattur,North West,Fraud,LOW,13.112105,80.156903,Job offer scam reported,CLOSED
CMA-002760,2021-12-10,18:14:46,2021,12,Friday,18,Nungambakkam,Central,Theft,LOW,13.060109,80.239135,Pickpocketing reported at a busy market,CLOSED
CMA-002761,2021-12-11,09:42:54,2021,12,Saturday,9,Ambattur,North West,Fraud,HIGH,13.118636,80.155523,Job offer scam reported,CLOSED
CMA-002762,2020-05-17,13:02:54,2020,5,Sunday,13,Mogappair,North West,Vehicle Theft,LOW,13.086083,80.180333,Vehicle stolen from commercial parking lot,CLOSED
CMA-002763,2022-01-03,19:22:43,2022,1,Monday,19,Nungambakkam,Central,Robbery,MEDIUM,13.058364,80.246356,Bag snatching during early morning hours,UNDER_INVESTIGATION
CMA-002764,2024-02-26,00:14:05,2024,2,Monday,0,Tambaram,South West,Chain Snatching,MEDIUM,12.923041,80.100422,Victim's necklace snatched at roadside,CLOSED
CMA-002765,2023-12-10,17:41:45,2023,12,Sunday,17,Porur,West,Theft,LOW,13.031076,80.154099,Shoplifting incident at a retail store,CLOSED
CMA-002766,2023-07-24,23:19:04,2023,7,Monday,23,Royapettah,Central,Vandalism,MEDIUM,13.053670,80.256000,Shop shutters damaged overnight,CLOSED
CMA-002767,2022-12-19,21:34:08,2022,12,Monday,21,Triplicane,Central,Theft,HIGH,13.060489,80.272477,Shoplifting incident at a retail store,UNDER_INVESTIGATION
CMA-002768,2020-10-08,06:44:32,2020,10,Thursday,6,Red Hills,North,Theft,MEDIUM,13.184043,80.180350,Petty theft reported near a commercial establishment,UNDER_INVESTIGATION
CMA-002769,2023-01-06,00:49:16,2023,1,Friday,0,Velachery,South,Theft,MEDIUM,12.985905,80.217143,Petty theft reported near a commercial establishment,CLOSED
CMA-002770,2023-09-15,21:15:03,2023,9,Friday,21,Porur,West,Burglary,HIGH,13.031059,80.156177,Commercial premises broken into during non-business hours,CLOSED
CMA-002771,2023-09-18,17:14:31,2023,9,Monday,17,Saidapet,Central,Chain Snatching,LOW,13.021000,80.222269,Gold chain snatched by two-wheeler-borne persons,CLOSED
CMA-002772,2021-12-31,20:24:27,2021,12,Friday,20,Pallavaram,South West,Theft,LOW,12.965930,80.148000,Petty theft reported near a commercial establishment,CLOSED
CMA-002773,2022-03-24,08:03:52,2022,3,Thursday,8,Perambur,North,Theft,MEDIUM,13.109967,80.228904,Petty theft reported near a commercial establishment,CLOSED
CMA-002774,2024-08-20,17:23:52,2024,8,Tuesday,17,Mogappair,North West,Cyber Crime,MEDIUM,13.083598,80.179360,Online banking fraud reported,UNDER_INVESTIGATION
CMA-002775,2022-09-08,08:27:37,2022,9,Thursday,8,Kodambakkam,West Central,Cyber Crime,MEDIUM,13.051330,80.226874,Online banking fraud reported,CLOSED
CMA-002776,2020-01-09,15:32:41,2020,1,Thursday,15,Velachery,South,Fraud,LOW,12.982212,80.221736,Investment fraud complaint; victim lost savings,UNDER_INVESTIGATION
CMA-002777,2021-11-27,21:51:02,2021,11,Saturday,21,Kodambakkam,West Central,Assault,HIGH,13.047667,80.218798,Assault during a road-rage incident,CLOSED
CMA-002778,2020-08-22,18:38:26,2020,8,Saturday,18,Mogappair,North West,Vehicle Theft,MEDIUM,13.082051,80.178981,Two-wheeler reported stolen from parking area,CLOSED
CMA-002779,2023-10-17,21:20:14,2023,10,Tuesday,21,Thoraipakkam,South East,Vandalism,MEDIUM,12.926104,80.227056,Public property damaged by unknown persons,CLOSED
CMA-002780,2023-12-07,05:55:12,2023,12,Thursday,5,Chromepet,South West,Fraud,HIGH,12.949921,80.142580,Investment fraud complaint; victim lost savings,UNDER_INVESTIGATION
CMA-002781,2024-08-22,04:56:52,2024,8,Thursday,4,Royapettah,Central,Assault,MEDIUM,13.048016,80.259081,Physical altercation at a commercial venue,UNDER_INVESTIGATION
CMA-002782,2023-04-27,20:24:32,2023,4,Thursday,20,Red Hills,North,Theft,LOW,13.185532,80.174448,Petty theft reported near a commercial establishment,UNDER_INVESTIGATION
CMA-002783,2021-07-11,17:27:51,2021,7,Sunday,17,Vadapalani,West Central,Cyber Crime,HIGH,13.048619,80.216416,Online banking fraud reported,CLOSED
CMA-002784,2021-09-12,23:12:00,2021,9,Sunday,23,Perambur,North,Robbery,MEDIUM,13.113781,80.232688,Street robbery reported; victim confronted by perpetrators,CLOSED
CMA-002785,2022-07-06,09:26:40,2022,7,Wednesday,9,Anna Nagar,North,Cyber Crime,HIGH,13.082371,80.205509,Social media impersonation complaint,CLOSED
CMA-002786,2024-03-07,11:59:41,2024,3,Thursday,11,Royapettah,Central,Vehicle Theft,LOW,13.050883,80.260893,Two-wheeler reported stolen from parking area,CLOSED
CMA-002787,2023-12-11,17:18:56,2023,12,Monday,17,Velachery,South,Vandalism,MEDIUM,12.980455,80.217134,Shop shutters damaged overnight,CLOSED
CMA-002788,2023-09-04,22:29:31,2023,9,Monday,22,Porur,West,Fraud,LOW,13.034645,80.159611,Job offer scam reported,CLOSED
CMA-002789,2023-07-02,10:01:45,2023,7,Sunday,10,Red Hills,North,Harassment,MEDIUM,13.185655,80.176811,Harassment incident near public transport stop,CLOSED
CMA-002790,2024-05-22,00:09:46,2024,5,Wednesday,0,Triplicane,Central,Cyber Crime,LOW,13.062067,80.274454,Social media impersonation complaint,CLOSED
CMA-002791,2021-07-22,12:59:57,2021,7,Thursday,12,Vadapalani,West Central,Robbery,HIGH,13.049509,80.214664,Street robbery reported; victim confronted by perpetrators,CLOSED
CMA-002792,2020-07-31,02:09:36,2020,7,Friday,2,Sholinganallur,South East,Chain Snatching,HIGH,12.896834,80.228664,Gold chain snatched by two-wheeler-borne persons,CLOSED
CMA-002793,2023-04-12,21:25:55,2023,4,Wednesday,21,Adyar,South,Robbery,MEDIUM,12.999094,80.260822,Street robbery reported; victim confronted by perpetrators,CLOSED
CMA-002794,2020-09-02,23:36:20,2020,9,Wednesday,23,Tambaram,South West,Theft,MEDIUM,12.923143,80.099471,Theft of personal belongings in a public area,UNDER_INVESTIGATION
CMA-002795,2023-04-22,02:33:00,2023,4,Saturday,2,Adyar,South,Cyber Crime,HIGH,13.000741,80.261404,Online banking fraud reported,CLOSED
CMA-002796,2020-02-07,20:40:58,2020,2,Friday,20,Sholinganallur,South East,Cyber Crime,MEDIUM,12.904775,80.228477,Social media impersonation complaint,CLOSED
CMA-002797,2021-09-05,19:45:10,2021,9,Sunday,19,Sholinganallur,South East,Theft,MEDIUM,12.897120,80.229885,Theft of personal belongings in a public area,CLOSED
CMA-002798,2024-09-02,10:25:27,2024,9,Monday,10,Chromepet,South West,Robbery,MEDIUM,12.956078,80.144883,Street robbery reported; victim confronted by perpetrators,CLOSED
CMA-002799,2022-12-26,19:33:56,2022,12,Monday,19,Tambaram,South West,Vehicle Theft,MEDIUM,12.922925,80.095700,Vehicle stolen from commercial parking lot,UNDER_INVESTIGATION
CMA-002800,2023-10-25,00:26:01,2023,10,Wednesday,0,Velachery,South,Fraud,MEDIUM,12.980275,80.217721,Investment fraud complaint; victim lost savings,CLOSED
CMA-002801,2023-10-10,14:40:53,2023,10,Tuesday,14,Avadi,North West,Robbery,LOW,13.117739,80.101941,Armed robbery at a small business,CLOSED
CMA-002802,2024-06-13,22:59:19,2024,6,Thursday,22,T Nagar,Central,Assault,HIGH,13.038886,80.232477,Physical altercation at a commercial venue,UNDER_INVESTIGATION
CMA-002803,2021-09-19,17:34:02,2021,9,Sunday,17,Ashok Nagar,Central,Vehicle Theft,LOW,13.034087,80.214009,Car theft reported from residential street,UNDER_INVESTIGATION
CMA-002804,2021-09-15,01:40:59,2021,9,Wednesday,1,Perambur,North,Burglary,LOW,13.113189,80.233329,Commercial premises broken into during non-business hours,UNDER_INVESTIGATION
CMA-002805,2022-08-12,13:21:40,2022,8,Friday,13,Tambaram,South West,Theft,LOW,12.923146,80.100633,Pickpocketing reported at a busy market,CLOSED
CMA-002806,2023-03-16,22:58:04,2023,3,Thursday,22,Nungambakkam,Central,Vehicle Theft,MEDIUM,13.061899,80.240880,Motorcycle stolen during market visit,CLOSED
CMA-002807,2020-11-02,10:34:51,2020,11,Monday,10,Nungambakkam,Central,Cyber Crime,MEDIUM,13.061095,80.244742,OTP-based fraud reported; victim lost funds,UNDER_INVESTIGATION
CMA-002808,2024-06-13,00:20:51,2024,6,Thursday,0,Mogappair,North West,Robbery,HIGH,13.081702,80.181516,Bag snatching during early morning hours,UNDER_INVESTIGATION
CMA-002809,2021-06-17,16:28:52,2021,6,Thursday,16,Avadi,North West,Fraud,LOW,13.117784,80.094172,Investment fraud complaint; victim lost savings,CLOSED
CMA-002810,2023-02-27,20:25:26,2023,2,Monday,20,Vadapalani,West Central,Chain Snatching,LOW,13.051853,80.212882,Chain snatching reported near temple premises,CLOSED
